id,abv,ibu,name,style,brewery_id,ounces
2053,0.051,,Fear of a Brett Planet,American Pale Ale (APA),164,12
1842,0.056,40,Original Slacker Ale,English Brown Ale,164,12
1841,0.072,,Alpha Blackback,American Black Ale,164,12
1782,0.063,,Kiss Off IPA,American IPA,164,12
1552,0.045,28,Dog Days Summer Ale,Kölsch,164,12
1479,0.056,35,1881 California Red,American Amber / Red Ale,397,12
1478,0.073,55,CAPT Black IPA,American Black Ale,397,12
1370,0.048,42,Ruhstaller's Gilt Edge Lager Beer,American Amber / Red Lager,397,12
883,0.073,55,CAPT Black IPA,American Black Ale,397,16
882,0.056,35,1881 California Red Ale,American Amber / Red Ale,397,16
1868,0.05,15,Saint Archer White Ale,Witbier,288,12
1867,0.068,66,Saint Archer IPA,American IPA,288,12
1865,0.052,40,Saint Archer Pale Ale,American Pale Ale (APA),288,12
1864,0.048,22,Saint Archer Blonde,Kölsch,288,12
2599,0.069,20,Sex Panther,American Porter,30,12
2073,0.095,25,Winter Warmer (Vault Series),Winter Warmer,30,16
2063,0.091,99,Count Hopula (Vault Series),American Double / Imperial IPA,30,16
1995,0.055,,Oktoberfest,Märzen / Oktoberfest,30,12
1934,0.05,15,SunSpot Golden Ale,American Blonde Ale,30,12
1329,0.06,,I.W.A. (2011),American Pale Wheat Ale,30,12
1299,0.065,,Supermonk I.P.A.,Belgian IPA,30,12
1073,0.055,20,Epicenter Amber Ale,American Amber / Red Ale,30,12
1072,0.05,15,SanTan HefeWeizen,Hefeweizen,30,12
1071,0.07,85,Hop Shock IPA,American IPA,30,12
852,0.069,20,Sex Panther (2014),American Porter,30,12
850,0.055,45,Devil’s Ale,American Pale Ale (APA),30,12
839,0.081,,Rail Slide Imperial Spiced Ale,Herbed / Spiced Beer,30,12
777,0.05,20,Mr. Pineapple,Fruit / Vegetable Beer,30,12
764,0.055,45,American Idiot Ale (2012),American Pale Ale (APA),30,12
317,0.07,85,Hop Shock IPA (2010),American IPA,30,12
286,0.05,15,SanTan HefeWeizen (2010),Hefeweizen,30,12
285,0.055,45,Devil’s Ale (2010),American Pale Ale (APA),30,12
124,0.055,20,Epicenter Amber Ale (2010),American Amber / Red Ale,30,12
1392,0.058,20,Sanitas Saison Ale,Saison / Farmhouse Ale,419,12
1391,0.068,65,Sanitas Black IPA,American Black Ale,419,12
2002,0.089,88,Giant DIPA,American Double / Imperial IPA,252,16
1683,0.054,,Dread Brown Ale,American Brown Ale,252,12
1362,0.07,,Casinos IPA,English India Pale Ale (IPA),252,16
1519,0.055,30,Saison 88,Saison / Farmhouse Ale,392,12
967,0.071,95,Black IPA,American Black Ale,392,12
599,0.045,,Santa Fe Irish Red Ale,Irish Red Ale,392,12
307,,,Santa Fe Oktoberfest,Märzen / Oktoberfest,392,12
305,0.08,,Imperial Java Stout,Russian Imperial Stout,392,12
304,0.055,,Freestyle Pilsner,German Pilsener,392,12
217,0.066,,Happy Camper IPA,American IPA,392,12
1477,0.05,11,Oval Beach Blonde Ale,American Blonde Ale,398,16
1503,0.065,,Oak Aged Cider,Cider,394,12
1466,0.065,,Ginger Cider,Cider,394,12
1245,0.065,,Schilling Hard Cider,Cider,394,12
1324,0.05,45,Schlafly Yakima Wheat Ale,American Pale Wheat Ale,428,12
1323,0.05,,Schlafly Black Lager,Schwarzbier,428,12
1078,0.045,30,Schlafly IPA,American IPA,428,12
1077,0.05,30,Schlafly American Brown Ale,American Brown Ale,428,12
588,0.041,16,Schlafly Hefeweizen,Hefeweizen,428,12
53,0.045,17,Schlafly Summer Lager,Munich Helles Lager,428,12
815,0.047,,Sea Dog Wild Blueberry Wheat Ale,Fruit / Vegetable Beer,502,12
1302,0.074,60,Blur India Pale Ale,American IPA,432,12
1416,0.065,,Dry Cider,Cider,411,16
1415,0.065,,Dry Hard Cider,Cider,411,16
918,0.07,105,Frankenlou's IPA,American IPA,494,16
917,0.07,55,Becky's Black Cat Porter,American Porter,494,16
2250,0.077,40,Seventh Son of a Seventh Son,American Strong Ale,183,16
1768,0.053,20,Stone Fort Brown Ale,English Brown Ale,183,16
1767,0.077,40,Seventh Son Hopped Red Ale,American Amber / Red Ale,183,16
1766,0.06,53,Humulus Nimbus Super Pale Ale,American Pale Ale (APA),183,16
1765,0.07,68,Golden Ratio IPA,American IPA,183,16
2368,0.068,,Black Hop IPA,American Black Ale,130,12
738,0.05,,Archer's Ale (2004),English Pale Ale,511,12
1539,0.069,65,Monkey Fist IPA,American IPA,385,12
975,0.051,,Shipyard Summer Ale,American Pale Wheat Ale,385,12
814,0.047,,Pumpkinhead Ale,Pumpkin Ale,385,12
727,0.051,,Shipyard Export,American Blonde Ale,385,12
2474,0.052,,Nooner,German Pilsener,83,12
2239,0.072,65,Torpedo,American IPA,83,12
1919,0.06,,Yonder Bock,Maibock / Helles Bock,83,12
1918,0.06,,CANfusion Rye Bock,Rye Beer,83,12
1905,0.056,37,Sierra Nevada Pale Ale,American Pale Ale (APA),83,16
1338,0.048,26,Old Chico Crystal Wheat,American Pale Wheat Ale,83,12
1295,0.05,28,Summerfest,Czech Pilsener,83,12
426,0.072,65,Torpedo,American IPA,83,16
400,0.056,37,Sierra Nevada Pale Ale,American Pale Ale (APA),83,12
2353,0.069,,Sietsema Red Label,Cider,137,16
212,0.042,,Bear Ass Brown,American Brown Ale,551,12
161,0.06,,Red Mountain Ale,American Amber / Red Ale,551,12
160,0.068,,Ice Pick Ale,American IPA,551,12
2574,0.1,52,4Beans,Baltic Porter,46,12
2479,0.042,16,Jammer,Gose,46,12
2443,0.08,,Abigale,Belgian Pale Ale,46,12
2266,0.032,7,Rad,Fruit / Vegetable Beer,46,16
2090,0.065,62,Bengali,American IPA,46,24
1962,0.047,50,Sensi Harvest,American Pale Ale (APA),46,12
1696,0.099,111,Hi-Res,American Double / Imperial IPA,46,12
1608,0.07,70,Global Warmer,American Strong Ale,46,12
1591,0.067,74,Autumnation (2013),American IPA,46,16
1388,0.054,42,The Crisp,German Pilsener,46,16
1387,0.052,34,Sweet Action,Cream Ale,46,16
1386,0.063,57,Righteous Ale,Rye Beer,46,16
1385,0.064,62,Bengali Tiger,American IPA,46,16
1020,0.099,85,3Beans,Baltic Porter,46,12
778,0.059,47,Brownstone,American Brown Ale,46,16
630,0.052,11,Apollo,American Pale Wheat Ale,46,16
629,0.049,35,Harbinger,Saison / Farmhouse Ale,46,16
628,0.091,103,Resin,American Double / Imperial IPA,46,12
525,0.063,69,Diesel,American Stout,46,16
512,0.06,48,Autumnation (2011-12) (2011),Pumpkin Ale,46,16
425,0.054,42,The Crisp (2011),German Pilsener,46,16
424,0.052,34,Sweet Action (2011),Cream Ale,46,16
423,0.063,57,Righteous Ale (2011),Rye Beer,46,16
422,0.064,62,Bengali Tiger (2011),American IPA,46,16
1942,0.045,,Rudie Session IPA,American IPA,264,12
1708,0.074,,Taster's Choice,Doppelbock,264,12
1521,0.068,65,Modus Hoperandi,American IPA,264,12
1297,0.058,15,Estival Cream Stout,American Stout,264,12
1192,0.058,,Vernal Minthe Stout,American Stout,264,12
1013,0.08,,Hibernal Vinifera Stout,Foreign / Export Stout,264,12
774,,,Autumnal Molé Stout,American Stout,264,12
386,0.042,18,Mexican Logger,American Pale Lager,264,12
70,0.053,,True Blonde Ale,American Blonde Ale,264,12
69,0.061,,Euphoria Pale Ale,American Pale Ale (APA),264,12
68,0.057,58,ESB Special Ale,Extra Special / Strong Bitter (ESB),264,12
67,0.068,65,Modus Hoperandi,American IPA,264,12
1792,0.058,39,Iron Butt Red Ale,American Amber / Red Ale,313,12
1609,0.071,92,Initial Point India Pale Ale,American IPA,313,12
2537,0.085,,Monkey Dancing On A Razor Blade,Belgian IPA,64,24
2536,0.082,,Tripel Deke,Tripel,64,24
30,0.049,,Urban Wilderness Pale Ale,English Pale Ale,557,12
2305,0.06,70,Homefront IPA,American IPA,163,12
1588,0.055,16,Sly Fox Christmas Ale 2013,Winter Warmer,371,12
1363,0.056,25,Grisette,Grisette,371,12
1211,0.062,,360° India Pale Ale,American IPA,371,12
1123,0.049,18,Helles Golden Lager,Munich Helles Lager,371,12
926,0.055,16,Sly Fox Christmas Ale 2012 (2012),Winter Warmer,371,12
894,0.084,90,Odyssey Imperial IPA,American Double / Imperial IPA,371,12
166,0.058,25,Oktoberfest Lager,Märzen / Oktoberfest,371,12
24,0.07,113,113 IPA,American IPA,371,12
23,0.053,21,Dunkel Lager,Munich Dunkel Lager,371,12
22,0.056,11,Royal Weisse Ale,Hefeweizen,371,12
21,0.049,44,Pikeland Pils,German Pilsener,371,12
20,0.051,40,Phoenix Pale Ale,American Pale Ale (APA),371,12
2407,0.07,88,Rule G IPA,American IPA,115,12
2406,0.058,35,Murphy's Law,American Amber / Red Ale,115,12
2405,0.062,33,Alter Ego ,Saison / Farmhouse Ale,115,12
2234,0.05,,Monarch Pilsner,American Pilsner,191,12
1606,0.06,55,Snow King Pale Ale,American Pale Ale (APA),191,12
617,0.054,36,Zonker Stout,Foreign / Export Stout,191,12
407,0.05,22,OB-1 Organic Ale,English Brown Ale,191,12
406,0.05,18,Snake River Lager,Vienna Lager,191,12
402,0.052,32,Snake River Pale Ale,American Pale Ale (APA),191,12
393,0.068,60,Pako’s EyePA,American IPA,191,12
1798,0.05,,Thanksgiving Ale,Kölsch,309,12
1655,0.092,,Double Dagger Imperial IPA,American Double / Imperial IPA,309,12
1596,0.063,100,Dagger Falls IPA,American IPA,309,12
1595,0.063,100,Dagger Falls IPA,American IPA,309,12
1482,0.06,,Socktoberfest,Märzen / Oktoberfest,309,16
1447,0.079,,Hopnoxious Imperial IPA,American Double / Imperial IPA,309,12
1425,0.099,,Barrel Aged Seven Devils Imperial Stout,American Double / Imperial Stout,309,12
1424,0.055,,Boise Co-Op Two Score Ale,Saison / Farmhouse Ale,309,16
1298,0.05,,Sockeye Belgian Style Summer Ale,Witbier,309,16
1181,0.064,,Sockeye Maibock,Maibock / Helles Bock,309,12
1160,0.099,100,Old Devil's Tooth,American Barleywine,309,12
1152,0.043,,Galena Golden,American Blonde Ale,309,12
1151,0.052,32,Hell-Diver Pale Ale,American Pale Ale (APA),309,12
1150,0.046,12,Woolybugger Wheat,American Pale Wheat Ale,309,12
1076,0.057,,Power House Porter,American Porter,309,12
995,0.084,90,Winterfest,American Strong Ale,309,16
879,0.063,100,Dagger Falls IPA,American IPA,309,12
1972,0.07,18,LuckenBock,Bock,257,16
1971,0.055,40,Texas Pale Ale (TPA),American IPA,257,16
1970,0.08,,6 String Saison,Saison / Farmhouse Ale,257,16
1969,0.05,22,Kol' Beer,Kölsch,257,16
2024,0.035,,Montauk Light,Light Lager,249,12
1283,0.048,32,Na Zdraví Pilsner,Czech Pilsener,436,16
1282,0.055,65,Nice Rack IPA,American IPA,436,16
2362,0.075,72,2014 IPA Cicada Series,American IPA,133,16
2346,0.077,65,Sinister Minister Black IPA,American IPA,133,16
2320,0.053,45,Jack the Sipper,Extra Special / Strong Bitter (ESB),133,12
2297,0.058,60,Devil's Harvest Extra Pale Ale,American Pale Ale (APA),133,12
2296,0.05,20,Suzy B Dirty Blonde Ale,American Blonde Ale,133,12
1745,0.08,80,Mississippi Fire Ant,American Amber / Red Ale,133,16
1120,0.058,40,Hipster Breakfast,Oatmeal Stout,133,16
1118,0.05,20,Suzy B Dirty Blonde Ale,American Blonde Ale,133,16
1117,0.058,60,Devil's Harvest Extra Pale Ale,American Pale Ale (APA),133,16
2387,0.065,45,Pine Belt Pale Ale,American Pale Ale (APA),118,12
2267,0.055,,Walloon,Saison / Farmhouse Ale,118,12
1740,0.069,23,Le Mort Vivant,Bière de Garde,118,12
1728,0.085,110,Red Cockaded Ale,American Double / Imperial IPA,118,12
1497,0.092,100,Valkyrie Double IPA,American Double / Imperial IPA,118,12
1011,0.085,110,Red Cockaded Ale (2013),American Double / Imperial IPA,118,12
1010,0.072,40,Old Potentate,Old Ale,118,12
856,0.05,20,Bombshell Blonde,American Blonde Ale,118,16
853,0.099,100,PRO-AM (2012) (2012),American Double / Imperial IPA,118,12
691,0.055,,Walloon (2014),Saison / Farmhouse Ale,118,12
555,0.069,23,Le Mort Vivant (2011),Bière de Garde,118,12
46,0.083,50,Buried Hatchet Stout,Foreign / Export Stout,118,12
45,0.065,45,Pine Belt Pale Ale,American Pale Ale (APA),118,16
44,0.05,20,Bombshell Blonde,American Blonde Ale,118,12
2486,0.047,35,Baby Daddy Session IPA,American IPA,78,12
763,,,Hopluia (2004),English India Pale Ale (IPA),508,16
2271,0.058,,Ball & Chain (2014),American Pale Ale (APA),175,16
2206,0.096,,Bitter Biker Double IPA,American Double / Imperial IPA,175,16
2136,0.082,,God Damn Pigeon Porter,American Porter,175,16
2135,0.079,,Working for the Weekend,American Double / Imperial IPA,175,16
2134,0.06,,Angry Adam,American Amber / Red Ale,175,16
2109,0.055,,Freedom Fries,American Stout,175,16
1821,0.096,,Bitter Biker Double IPA,American Double / Imperial IPA,175,12
1820,0.073,,Ghost Bike Pale Ale,American Pale Ale (APA),175,16
1819,0.062,,Spiteful IPA,American IPA,175,12
1634,0.06,,Alley Time,American Pale Ale (APA),175,12
1633,0.058,,Fat Badger,Irish Red Ale,175,12
1632,0.055,,In the Weeds,American Pale Wheat Ale,175,12
855,0.05,22,Special Amber,Vienna Lager,498,12
445,0.05,22,Special Amber,Vienna Lager,498,12
1587,0.056,,Seven Gates Pale Ale,American Pale Ale (APA),372,12
2242,0.052,,Gunga Din,Cider,186,16
1544,0.042,20,Starr Pils,German Pilsener,383,12
1205,0.065,52,Northern Lights India Pale Ale,American IPA,383,16
369,0.048,12,Festie,Märzen / Oktoberfest,383,12
368,0.065,52,Northern Lights India Pale Ale,American IPA,383,12
2386,0.065,65,Third Eye Enlightened Pale Ale,American Pale Ale (APA),119,12
92,0.049,17,Colorado Kölsch,Kölsch,119,12
91,0.057,25,Steam Engine Lager,American Amber / Red Lager,119,12
90,0.065,65,Third Eye Pale Ale,American IPA,119,12
2366,0.047,9,Point Special (Current),American Adjunct Lager,131,12
2365,0.047,9,Point Special,American Adjunct Lager,131,12
2270,0.054,33,Point Cascade Pale Ale (2013),American Pale Ale (APA),131,12
2228,0.047,9,Point Special,American Adjunct Lager,131,12
2151,0.052,9,Onyx Black Ale,American Black Ale,131,12
2150,0.063,64,Beyond The Pale IPA,American IPA,131,12
2122,0.047,9,Point Special (2013),American Adjunct Lager,131,12
2121,0.047,9,Point Special (2012),American Adjunct Lager,131,12
2115,0.047,9,Point Special Lager,American Adjunct Lager,131,16
1450,0.062,,St. Benedict's Winter Ale,Winter Warmer,131,12
1357,0.057,15,Point Oktoberfest,Märzen / Oktoberfest,131,16
1225,0.052,7,Point Nude Beach Summer Wheat,American Pale Wheat Ale,131,16
816,0.05,7,Point Nude Beach Summer Wheat,American Pale Wheat Ale,131,12
772,0.05,7,Point Nude Beach Summer Wheat (2011),American Pale Wheat Ale,131,12
684,0.035,,Drop Dead Blonde,American Blonde Ale,131,12
650,0.049,13,Three Kings Ale,Kölsch,131,12
456,0.057,15,Point Oktoberfest,Märzen / Oktoberfest,131,12
357,0.054,32,2012 Black Ale,American Brown Ale,131,12
141,0.05,7,Point Nude Beach Summer Wheat (2010),American Pale Wheat Ale,131,12
140,0.054,33,Point Cascade Pale Ale,American Pale Ale (APA),131,12
139,0.047,14,Point Amber Classic,American Amber / Red Lager,131,12
138,0.047,9,Point Special Lager,American Adjunct Lager,131,12
953,0.051,31,Wisco Disco,American Amber / Red Ale,486,16
1983,0.05,,Brontide,American Black Ale,255,12
1631,0.05,,Brontide,American Black Ale,255,12
1344,0.045,,Classique,Saison / Farmhouse Ale,255,12
922,0.045,,Sunsplash Golden Ale (2004),American Blonde Ale,492,12
1410,0.051,25,Sand Island Lighthouse,Kölsch,412,12
925,0.05,30,Lily Flagg Milk Stout,Milk / Sweet Stout,412,12
637,0.072,70,Monkeynaut IPA,American IPA,412,12
2369,0.05,,Straub Beer (Current),American Adjunct Lager,129,12
2233,0.041,8,American Lager,American Adjunct Lager,129,12
2232,0.041,8,American Amber,American Amber / Red Lager,129,12
2231,0.032,13,American Light,Light Lager,129,12
2352,0.053,49,Extra Pale Ale,American Pale Ale (APA),138,12
2549,0.053,40,Make It So,Extra Special / Strong Bitter (ESB),58,12
2473,0.047,55,Hopvale Organic Ale,American Pale Ale (APA),58,16
2415,0.083,100,Unchained #18 Hop Silo,American Double / Imperial IPA,58,16
2605,0.052,29,Tip Off,Altbier,25,16
2215,0.054,,Java Mac,Scottish Ale,25,16
2164,0.054,23,Cowbell,American Porter,25,16
2085,0.058,20,Hop Up Offa That Brett (2014),Belgian Pale Ale,25,16
2084,0.083,23,PV Muckle (2013),Scotch Ale / Wee Heavy,25,16
2083,0.099,36,Bourbon Barrel Batch 666: Sympathy for the Devil,Belgian Dark Ale,25,16
2082,0.09,30,Whip Fight,Scotch Ale / Wee Heavy,25,16
2081,0.053,23,Port Barrel Wee Mac ,Scotch Ale / Wee Heavy,25,16
2001,0.064,75,Fistful Of Hops Red,American IPA,25,16
2000,0.063,75,Fistful of Hops Orange,American IPA,25,16
1999,0.064,75,Fistful Of Hops Blue,American IPA,25,16
1996,0.064,75,Fistful of Hops Green,American IPA,25,16
1948,,,30 Min Coma,Belgian IPA,25,16
1656,0.09,30,Wee Muckle,Scotch Ale / Wee Heavy,25,16
1599,0.065,55,Royal Brat,Extra Special / Strong Bitter (ESB),25,16
1420,0.075,77,Grapefruit Jungle (GFJ),American IPA,25,16
1389,0.056,50,Osiris Pale Ale,American Pale Ale (APA),25,16
1367,0.099,75,Bourbon Barrel Aged Timmie,Russian Imperial Stout,25,16
1366,0.063,23,Stupid Sexy Flanders,Flanders Oud Bruin,25,16
1347,,,Bourbon Barrel Cowbell,American Porter,25,16
1314,0.054,,Popcorn Pilsner,German Pilsener,25,16
1128,0.071,27,Ring of Dingle,Irish Dry Stout,25,16
1127,0.054,23,Bourbon Barrel Wee Mac,Scottish Ale,25,16
1049,0.099,60,Bourbon Barrel Johan,English Barleywine,25,16
934,0.07,,The Deuce,American Brown Ale,25,16
923,0.09,24,The Velvet Fog,Quadrupel (Quad),25,16
874,0.055,23,Sun King Oktoberfest,Märzen / Oktoberfest,25,16
739,0.052,24,Indianapolis Indians Lager,Dortmunder / Export Lager,25,16
698,0.052,24,Indians Victory Lager (2012),Dortmunder / Export Lager,25,16
660,0.08,,Chaka,Belgian Strong Pale Ale,25,16
651,0.091,91,Isis,American Double / Imperial IPA,25,16
584,0.09,30,Wee Muckle (2011),Scotch Ale / Wee Heavy,25,16
532,0.075,77,Grapefruit Jungle (GFJ) (2011),American IPA,25,16
526,0.055,23,Sun King Oktoberfest (2011),Märzen / Oktoberfest,25,16
394,0.099,60,Johan the Barleywine,English Barleywine,25,16
213,0.054,23,Wee Mac Scottish-Style Ale,Scottish Ale,25,16
55,0.053,20,Sunlight Cream Ale,Cream Ale,25,16
54,0.056,50,Osiris Pale Ale (2010),American Pale Ale (APA),25,16
1207,0.045,,Dam Lager,American Amber / Red Lager,455,12
1206,0.07,,Red Clay IPA,American IPA,455,12
2543,0.072,,Todd the Axe Man,American IPA,61,16
2409,0.057,,Doomtree,Extra Special / Strong Bitter (ESB),61,16
1739,0.099,85,BLAKKR,American Black Ale,61,16
1112,0.073,69,Overrated! West Coast Style IPA,American IPA,61,16
329,0.075,90,WET,American IPA,61,16
19,0.04,37,Bitter Brewer,English Bitter,61,16
18,0.055,34,SurlyFest,Rye Beer,61,16
17,0.051,45,Coffee Bender,American Brown Ale,61,16
16,0.051,45,Bender,American Brown Ale,61,16
15,0.097,120,Abrasive Ale,American Double / Imperial IPA,61,16
14,0.051,20,Hell,Keller Bier / Zwickel Bier,61,16
13,0.067,33,CynicAle,Saison / Farmhouse Ale,61,16
12,0.062,99,Furious,American IPA,61,16
1242,0.073,50,Big Nose,American IPA,447,12
1241,0.05,10,Cotton Mouth,Witbier,447,12
1240,0.056,35,Stump Knocker Pale Ale,American Pale Ale (APA),447,12
1239,0.05,38,Midnight Oil,Oatmeal Stout,447,12
1238,0.059,18,Wild Night,Cream Ale,447,12
1554,0.045,,Bermuda Triangle Ginger Beer,Herbed / Spiced Beer,381,12
2568,0.055,35,Take Two Pils,German Pilsener,49,12
2551,0.057,,Waterkeeper,Hefeweizen,49,12
1710,0.064,,SweetWater IPA,American IPA,49,12
1709,0.054,,420 Extra Pale Ale,American Pale Ale (APA),49,12
1229,0.08,95,Dodgy Knight Imperial IPA,American Double / Imperial IPA,449,12
1164,0.05,,TailGate Saison,Saison / Farmhouse Ale,449,12
663,0.05,44,TailGate IPA,American IPA,449,24
662,0.05,44,TailGate IPA,American IPA,449,12
623,0.049,28,TailGate Hefeweizen,Hefeweizen,449,24
622,0.05,19,Blacktop Blonde,American Blonde Ale,449,24
362,0.05,19,Blacktop Blonde,American Blonde Ale,449,12
361,0.049,28,TailGate Hefeweizen,Hefeweizen,449,12
2575,0.085,34,Wooden Rooster,Tripel,45,16.9
2555,0.048,20,Ginger Peach Saison,Saison / Farmhouse Ale,45,16
1736,0.062,35,Zombie Monkie,American Porter,45,16
1196,0.056,20,Wild Plum Farmhouse Ale,Saison / Farmhouse Ale,45,16
1063,0.05,20,Vanilla Bean Buffalo Sweat,Oatmeal Stout,45,16
1017,0.068,110,Ethos IPA,American IPA,45,16
1009,0.044,12,Tallgrass Pub Ale,American Brown Ale,45,16
912,0.072,93,Oasis,Extra Special / Strong Bitter (ESB),45,16
765,0.05,20,Buffalo Sweat,Milk / Sweet Stout,45,16
676,0.05,20,Halcyon Unfiltered Wheat,American Pale Wheat Ale,45,16
595,0.052,,8-Bit Pale Ale,American Pale Ale (APA),45,16
537,0.085,,Velvet Rooster,Tripel,45,16
412,0.05,20,Halcyon Unfiltered Wheat,American Pale Wheat Ale,45,12
105,0.05,16,Köld Lager (2010),German Pilsener,45,16
104,0.072,93,Oasis (2010),American Double / Imperial IPA,45,16
103,0.044,22,Tallgrass Ale,American Brown Ale,45,16
102,0.05,20,Buffalo Sweat (2010),Milk / Sweet Stout,45,16
101,0.063,60,Tallgrass IPA,American IPA,45,16
1433,0.068,,Hat Trick Hop IPA,American IPA,409,16
1432,0.056,,Yard Sale Amber Ale,American Amber / Red Ale,409,16
936,0.055,,Loafin Bräu,Altbier,490,16
544,0.07,80,Old Elephant Foot IPA,American IPA,490,16
2640,0.065,35,Peck's Porter,American Porter,7,16
2448,0.07,,Reactor,American IPA,7,16
2447,0.057,,Mr. Orange,Witbier,7,16
2601,0.08,22,Deduction,Dubbel,28,12
973,0.057,,Face Down Brown Ale,American Brown Ale,480,12
827,0.064,,Tempter IPA,American IPA,480,12
589,0.055,,Bridal Veil Rye Pale Ale,American Pale Ale (APA),480,12
2155,0.048,,Smittytown,Extra Special / Strong Bitter (ESB),210,12
1982,0.04,,Greenwood Beach,Fruit / Vegetable Beer,210,12
1939,0.066,,Gatecrasher,English India Pale Ale (IPA),210,12
1082,0.047,42,RecreationAle,American Pale Ale (APA),469,12
2119,0.055,35,First Stand,Saison / Farmhouse Ale,215,12
2118,0.063,23,Battle LIne,American Brown Ale,215,12
2117,0.056,12,Broken Bridge,Dunkelweizen,215,12
2116,0.071,69,Brutus,English India Pale Ale (IPA),215,12
1916,0.06,,Petit Mutant,American Wild Ale,272,16
1915,0.096,,The Crusher,American Double / Imperial IPA,272,16
1914,0.08,,Beelzebub,American Double / Imperial Stout,272,16
1810,0.07,,Focal Banger,American IPA,272,16
1111,0.08,120,Heady Topper,American Double / Imperial IPA,272,16
379,0.08,120,Heady Topper,American Double / Imperial IPA,272,16
1200,0.046,20,Bomber Mountain Amber Ale (2013),American Amber / Red Ale,457,12
1199,0.07,75,Indian Paintbrush IPA,American IPA,457,12
1198,0.048,16,Saddle Bronc Brown Ale (2013),English Brown Ale,457,12
1197,0.059,15,Wagon Box Wheat Beer,American Pale Wheat Ale,457,12
1945,0.05,,Birdhouse Pale Ale,Belgian Pale Ale,262,12
1079,0.073,,Ozzy,Belgian Pale Ale,262,12
94,0.07,,Resurrection,Dubbel,262,12
1748,0.052,16,Bronx Summer Pale Ale,American Pale Ale (APA),329,16
1747,0.057,46,Bronx Black Pale Ale,American Black Ale,329,16
1037,0.063,50,Bronx Pale Ale,American Pale Ale (APA),329,16
2594,0.052,35,Surfrider,American Pale Ale (APA),33,16
2035,0.055,,Kolschtal Eddy,Kölsch,33,16
2034,0.05,,South Bay Session IPA,American IPA,33,16
1562,0.069,34,Grandma's Pecan,English Brown Ale,33,16
1561,0.099,101,Double Trunk,American Double / Imperial IPA,33,16
1749,0.046,45,Just IPA,American IPA,328,12
2455,0.045,,Lionshead,American Pilsner,90,12
963,,,Manhattan Gold Lager (1990),American Amber / Red Lager,484,12
2638,0.052,,G. B. Russo’s Italian Pistachio Pale Ale,American Pale Ale (APA),9,16
1278,0.058,,Northern Hawk Owl Amber,American Amber / Red Ale,438,12
1277,0.059,,CEO Stout,American Stout,438,16
1276,0.047,,Will Power Pale Ale,American Pale Ale (APA),438,16
1732,0.044,,Curious Traveler Shandy,Shandy,334,12
2347,0.048,18,Hunny Do Wheat,American Pale Wheat Ale,142,12
1781,0.052,,Three Way Pale Ale,American Pale Ale (APA),142,12
1780,0.041,,Rise to the Top,Cream Ale,142,12
1779,0.049,,Lost Trout Brown Ale,American Brown Ale,142,12
2421,0.051,11,Watermelon Ale,Fruit / Vegetable Beer,108,12
2319,0.04,18,Knotty Blonde Ale,American Blonde Ale,153,12
2317,0.062,40,Fivepine Chocolate Porter,American Porter,153,12
2316,0.062,82,Hoodoo Voodoo IPA,American IPA,153,12
1913,0.053,22,Hydraulion Red,Irish Red Ale,273,12
1912,0.06,50,40 Mile IPA,American IPA,273,12
2617,0.055,64,Citra Faced,American Pale Wheat Ale,21,16
2616,0.055,31,Pole Barn Stout,Oatmeal Stout,21,16
2615,0.054,37,Pale,American Pale Ale (APA),21,16
2614,0.053,27,Yoshi's Nectar,California Common / Steam Beer,21,16
1889,0.052,,Leatherhead Red,American Amber / Red Ale,282,12
1222,0.065,,Cropduster Mid-American IPA,American IPA,282,12
122,0.075,,Golden Frau Honey Wheat,Braggot,282,12
121,,,Cornstalker Dark Wheat,American Dark Wheat Ale,282,12
2623,0.058,20,Cafe Leche,American Porter,17,16
2622,0.052,12,Damascene Apricot Sour,Fruit / Vegetable Beer,17,16
2621,0.12,90,Csar,Russian Imperial Stout,17,16
1817,0.055,,Klingon Warnog Roggen Dunkel,Roggenbier,17,16
1449,0.085,115,Overlord Imperial IPA,American Double / Imperial IPA,17,16
951,0.058,36,Alloy,American IPA,17,16
950,0.051,22,Rivet Irish Red Ale,Irish Red Ale,17,16
949,0.052,50,3 Gear Robust Porter,American Porter,17,16
948,0.045,35,Circuit Bohemian Pilsner,Czech Pilsener,17,16
2321,0.055,,Turnrow Harvest Ale,American Blonde Ale,152,12
1755,0.07,60,Juke Joint IPA,American IPA,152,12
1754,0.07,35,Parade Ground Coffee Porter,American Porter,152,12
1428,0.05,21,Tin Roof Watermelon Wheat,Fruit / Vegetable Beer,152,12
529,0.045,18,Tin Roof Blonde Ale,American Blonde Ale,152,12
495,0.055,37,Voodoo Bengal Pale Ale,American Pale Ale (APA),152,12
494,0.045,28,Perfect Tin Amber,American Amber / Red Ale,152,12
1856,0.073,87,IPA & a Half,American IPA,291,12
736,0.055,33,Ornery Amber Lager (2003),Vienna Lager,291,12
1027,0.05,,Big Island Shandy,Shandy,474,16
1026,0.068,,Preservation IPA,American IPA,474,16
1938,0.062,72,Almanac IPA,American IPA,265,12
1937,0.065,,Milk Mustachio Stout,Milk / Sweet Stout,265,12
1936,0.06,30,Farmer's Tan Red Ale,American Amber / Red Ale,265,12
594,0.057,,Triangle India Pale Ale,American IPA,524,12
114,0.05,,Triangle White Ale,Witbier,524,12
